,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_level
7615,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,3
7616,California,No,Basic,Master,Employed,F,Rural,Married,Personal,Offer2,Call Center,Four-Door Car,Medsize,3
7617,California,No,Basic,College,Unemployed,M,Suburban,Single,Corporate,Offer4,Agent,Four-Door Car,Medsize,1
7618,Oregon,No,Basic,Bachelor,Employed,F,Rural,Single,Personal,Offer2,Call Center,Two-Door Car,Medsize,2
7619,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer4,Web,SUV,Medsize,3
7620,California,No,Extended,High School or Below,Employed,M,Rural,Married,Special,Offer2,Web,Four-Door Car,Large,2
7621,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,3
7622,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer1,Branch,Two-Door Car,Small,1
7623,Oregon,No,Premium,College,Employed,F,Suburban,Married,Corporate,Offer2,Branch,Two-Door Car,Medsize,3
7624,California,Yes,Extended,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Agent,Two-Door Car,Large,3
7625,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal,Offer3,Branch,Two-Door Car,Small,3
7626,Washington,No,Extended,High School or Below,Unemployed,F,Urban,Married,Personal,Offer1,Call Center,Two-Door Car,Medsize,3
7627,Oregon,No,Extended,Doctor,Unemployed,F,Suburban,Married,Personal,Offer1,Call Center,Two-Door Car,Medsize,3
7628,Arizona,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Medsize,2
7629,Arizona,No,Extended,High School or Below,Employed,F,Urban,Married,Personal,Offer2,Call Center,Four-Door Car,Medsize,2
7630,Oregon,Yes,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,1
7631,California,Yes,Extended,High School or Below,Employed,M,Rural,Divorced,Corporate,Offer1,Agent,Four-Door Car,Medsize,1
7632,Arizona,No,Basic,College,Employed,F,Rural,Single,Personal,Offer1,Agent,SUV,Medsize,3
7633,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer4,Call Center,Two-Door Car,Medsize,3
7634,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate,Offer3,Web,SUV,Medsize,2
7635,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer2,Agent,SUV,Medsize,2
7636,Arizona,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate,Offer2,Call Center,Four-Door Car,Large,3
7637,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate,Offer4,Agent,SUV,Medsize,3
7638,Arizona,No,Basic,Master,Employed,M,Suburban,Married,Corporate,Offer3,Agent,Four-Door Car,Medsize,2
7639,Arizona,No,Basic,College,Employed,M,Rural,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,2
7640,Oregon,No,Extended,High School or Below,Disabled,F,Suburban,Married,Corporate,Offer3,Branch,SUV,Large,1
7641,Nevada,No,Premium,College,Employed,M,Rural,Married,Corporate,Offer2,Web,Four-Door Car,Large,3
7642,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,1
7643,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Corporate,Offer2,Agent,Sports Car,Medsize,3
7644,Oregon,No,Basic,Bachelor,Employed,M,Urban,Single,Personal,Offer2,Call Center,Two-Door Car,Medsize,3
7645,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal,Offer4,Agent,SUV,Medsize,2
7646,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer1,Web,Four-Door Car,Medsize,3
7647,Arizona,No,Premium,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer2,Agent,Four-Door Car,Medsize,1
7648,Washington,No,Basic,Bachelor,Employed,M,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,3
7649,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,2
7650,California,No,Premium,Bachelor,Employed,M,Rural,Married,Personal,Offer1,Call Center,SUV,Medsize,3
7651,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer2,Branch,Four-Door Car,Medsize,2
7652,Nevada,No,Extended,Bachelor,Unemployed,F,Rural,Married,Personal,Offer1,Web,SUV,Medsize,3
7653,California,Yes,Basic,Doctor,Disabled,F,Suburban,Divorced,Personal,Offer2,Branch,Two-Door Car,Medsize,1
7654,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Personal,Offer2,Branch,SUV,Medsize,3
7655,Washington,No,Basic,Master,Employed,F,Rural,Married,Special,Offer1,Agent,Two-Door Car,Medsize,3
7656,California,No,Basic,Bachelor,Employed,M,Rural,Divorced,Personal,Offer1,Agent,Two-Door Car,Medsize,3
7657,Arizona,No,Extended,College,Employed,M,Suburban,Married,Personal,Offer2,Web,Four-Door Car,Medsize,2
7658,Oregon,No,Extended,High School or Below,Employed,M,Urban,Single,Personal,Offer1,Agent,Four-Door Car,Large,3
7659,Oregon,No,Extended,High School or Below,Unemployed,F,Rural,Single,Personal,Offer1,Branch,Four-Door Car,Large,2
7660,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,3
7661,California,No,Extended,College,Unemployed,M,Urban,Married,Personal,Offer4,Web,Four-Door Car,Medsize,3
7662,Arizona,No,Basic,Doctor,Disabled,F,Rural,Married,Personal,Offer3,Agent,Two-Door Car,Medsize,2
7663,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate,Offer1,Agent,Two-Door Car,Medsize,2
7664,California,No,Basic,High School or Below,Employed,F,Urban,Single,Personal,Offer1,Web,Two-Door Car,Medsize,1
7665,Arizona,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer3,Agent,SUV,Medsize,3
7666,Oregon,No,Premium,Master,Employed,F,Suburban,Married,Personal,Offer1,Call Center,Sports Car,Large,2
7667,Arizona,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal,Offer4,Call Center,Four-Door Car,Small,2
7668,California,No,Extended,College,Employed,M,Suburban,Married,Personal,Offer3,Call Center,SUV,Medsize,3
7669,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Personal,Offer1,Branch,Four-Door Car,Medsize,3
7670,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate,Offer2,Call Center,Four-Door Car,Medsize,2
7671,California,No,Basic,Bachelor,Disabled,F,Suburban,Married,Corporate,Offer1,Branch,Four-Door Car,Medsize,2
7672,Oregon,No,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer2,Branch,Two-Door Car,Large,3
7673,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer2,Branch,SUV,Medsize,3
7674,California,No,Extended,Bachelor,Employed,F,Urban,Married,Personal,Offer2,Call Center,Four-Door Car,Large,3
7675,Oregon,No,Extended,College,Employed,F,Urban,Married,Personal,Offer1,Branch,SUV,Large,3
7676,Arizona,No,Extended,College,Employed,M,Urban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,2
7677,Oregon,No,Premium,Master,Employed,F,Suburban,Married,Special,Offer2,Agent,Four-Door Car,Medsize,1
7678,California,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate,Offer1,Branch,Two-Door Car,Medsize,2
7679,California,No,Premium,High School or Below,Unemployed,M,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,1
7680,Washington,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Branch,Four-Door Car,Small,2
7681,California,Yes,Premium,College,Unemployed,M,Suburban,Married,Personal,Offer1,Branch,Four-Door Car,Large,3
7682,California,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer1,Branch,SUV,Small,2
7683,Oregon,Yes,Extended,Master,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Small,3
7684,California,No,Basic,College,Employed,F,Suburban,Divorced,Personal,Offer1,Agent,SUV,Medsize,3
7685,Washington,No,Extended,High School or Below,Employed,F,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Small,1
7686,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,1
7687,Oregon,Yes,Basic,High School or Below,Medical Leave,M,Suburban,Single,Personal,Offer2,Call Center,Four-Door Car,Medsize,3
7688,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer4,Web,Four-Door Car,Small,3
7689,Nevada,Yes,Basic,College,Employed,F,Rural,Married,Corporate,Offer2,Branch,SUV,Large,2
7690,Washington,No,Basic,College,Medical Leave,F,Urban,Single,Corporate,Offer1,Agent,Four-Door Car,Medsize,3
7691,California,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,1
7692,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer2,Call Center,SUV,Medsize,2
7693,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal,Offer1,Agent,Four-Door Car,Large,3
7694,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7695,Arizona,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate,Offer2,Agent,Four-Door Car,Medsize,2
7696,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer4,Web,Two-Door Car,Medsize,1
7697,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate,Offer1,Agent,Four-Door Car,Medsize,3
7698,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7699,Oregon,No,Extended,College,Unemployed,M,Suburban,Single,Corporate,Offer1,Branch,Two-Door Car,Medsize,3
7700,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer1,Branch,Four-Door Car,Medsize,3
7701,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer2,Branch,Two-Door Car,Medsize,3
7702,Arizona,No,Basic,College,Employed,F,Rural,Divorced,Corporate,Offer3,Branch,Two-Door Car,Medsize,3
7703,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal,Offer4,Agent,Four-Door Car,Medsize,1
7704,Oregon,No,Extended,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Branch,Two-Door Car,Medsize,1
7705,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Branch,Two-Door Car,Medsize,2
7706,California,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,2
7707,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal,Offer4,Call Center,Four-Door Car,Medsize,3
7708,Washington,Yes,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Web,Two-Door Car,Medsize,1
7709,Washington,No,Basic,Bachelor,Disabled,F,Urban,Divorced,Personal,Offer1,Call Center,Four-Door Car,Medsize,2
7710,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal,Offer3,Web,Four-Door Car,Medsize,3
7711,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer3,Branch,Four-Door Car,Medsize,3
7712,Nevada,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,1
7713,Washington,No,Extended,Bachelor,Employed,F,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,1
7714,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Divorced,Personal,Offer1,Web,Two-Door Car,Small,1
7715,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Luxury SUV,Medsize,2
7716,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer4,Branch,Four-Door Car,Small,1
7717,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Medsize,1
7718,Nevada,No,Basic,College,Employed,M,Urban,Married,Personal,Offer2,Branch,Two-Door Car,Medsize,2
7719,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate,Offer1,Call Center,SUV,Medsize,3
7720,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,3
7721,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer3,Web,Four-Door Car,Medsize,1
7722,Washington,No,Basic,College,Employed,F,Urban,Single,Personal,Offer3,Branch,Four-Door Car,Medsize,1
7723,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate,Offer1,Call Center,Luxury SUV,Medsize,2
7724,California,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer3,Agent,SUV,Large,2
7725,Nevada,No,Basic,High School or Below,Employed,F,Rural,Married,Corporate,Offer2,Agent,Two-Door Car,Medsize,2
7726,Arizona,No,Extended,College,Employed,M,Suburban,Single,Corporate,Offer3,Branch,Four-Door Car,Medsize,3
7727,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal,Offer3,Agent,SUV,Small,2
7728,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal,Offer3,Call Center,SUV,Medsize,3
7729,Oregon,No,Extended,Bachelor,Employed,F,Rural,Divorced,Personal,Offer2,Web,Four-Door Car,Small,3
7730,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7731,Arizona,No,Extended,High School or Below,Employed,F,Urban,Divorced,Corporate,Offer1,Agent,SUV,Medsize,1
7732,Washington,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Web,Four-Door Car,Medsize,1
7733,California,No,Basic,College,Retired,F,Suburban,Divorced,Personal,Offer3,Call Center,Two-Door Car,Small,1
7734,Arizona,Yes,Basic,Bachelor,Employed,M,Urban,Divorced,Corporate,Offer1,Agent,Two-Door Car,Medsize,3
7735,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Web,Four-Door Car,Small,3
7736,California,Yes,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,1
7737,Nevada,No,Basic,College,Employed,M,Suburban,Single,Corporate,Offer3,Agent,SUV,Small,3
7738,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Special,Offer3,Branch,Four-Door Car,Medsize,2
7739,California,No,Basic,High School or Below,Disabled,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Large,1
7740,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7741,California,No,Extended,College,Employed,F,Rural,Married,Personal,Offer2,Branch,Luxury Car,Medsize,3
7742,California,No,Extended,High School or Below,Employed,F,Urban,Married,Corporate,Offer1,Branch,Four-Door Car,Medsize,1
7743,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Branch,SUV,Small,2
7744,Oregon,Yes,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal,Offer2,Web,Sports Car,Medsize,1
7745,Washington,No,Basic,College,Employed,M,Urban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,3
7746,California,No,Basic,Doctor,Disabled,F,Suburban,Married,Personal,Offer1,Call Center,Two-Door Car,Medsize,1
7747,Nevada,No,Extended,College,Employed,F,Urban,Married,Personal,Offer1,Branch,Two-Door Car,Large,3
7748,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer1,Web,Four-Door Car,Medsize,3
7749,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer4,Call Center,SUV,Medsize,3
7750,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Large,3
7751,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate,Offer1,Agent,Four-Door Car,Medsize,3
7752,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Divorced,Corporate,Offer3,Call Center,Four-Door Car,Medsize,1
7753,Oregon,No,Extended,Master,Employed,M,Urban,Single,Personal,Offer1,Web,Four-Door Car,Medsize,3
7754,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate,Offer2,Web,Sports Car,Large,3
7755,California,No,Basic,Bachelor,Employed,F,Urban,Married,Corporate,Offer1,Agent,Four-Door Car,Medsize,2
7756,California,No,Premium,High School or Below,Employed,M,Suburban,Single,Corporate,Offer4,Web,Sports Car,Small,1
7757,Oregon,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Corporate,Offer1,Branch,Two-Door Car,Medsize,1
7758,Washington,No,Basic,Master,Disabled,M,Rural,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,1
7759,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer4,Web,SUV,Medsize,2
7760,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal,Offer1,Branch,Four-Door Car,Medsize,3
7761,Oregon,Yes,Basic,College,Retired,M,Suburban,Divorced,Personal,Offer2,Web,Four-Door Car,Medsize,3
7762,Washington,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7763,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer1,Call Center,Two-Door Car,Medsize,3
7764,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Special,Offer3,Branch,Four-Door Car,Medsize,3
7765,California,No,Extended,Master,Employed,F,Rural,Single,Corporate,Offer1,Agent,Two-Door Car,Medsize,3
7766,Washington,Yes,Basic,Master,Employed,F,Suburban,Married,Special,Offer2,Agent,Four-Door Car,Small,2
7767,Arizona,Yes,Basic,College,Employed,M,Suburban,Married,Personal,Offer1,Agent,SUV,Medsize,3
7768,California,No,Basic,Doctor,Unemployed,M,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,3
7769,Arizona,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer1,Branch,SUV,Large,2
7770,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Special,Offer2,Call Center,SUV,Medsize,3
7771,Arizona,No,Basic,College,Employed,M,Urban,Married,Personal,Offer1,Agent,SUV,Medsize,3
7772,Nevada,No,Basic,Master,Employed,F,Urban,Divorced,Corporate,Offer1,Call Center,Four-Door Car,Medsize,3
7773,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate,Offer2,Branch,Four-Door Car,Medsize,3
7774,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,SUV,Medsize,3
7775,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate,Offer3,Agent,Four-Door Car,Medsize,1
7776,Arizona,No,Basic,College,Unemployed,M,Suburban,Married,Personal,Offer1,Branch,SUV,Large,1
7777,California,No,Basic,College,Employed,M,Rural,Married,Personal,Offer3,Call Center,Two-Door Car,Medsize,1
7778,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer3,Agent,Two-Door Car,Medsize,3
7779,Washington,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,2
7780,Washington,No,Basic,College,Employed,M,Rural,Married,Corporate,Offer3,Branch,Four-Door Car,Medsize,3
7781,Oregon,No,Extended,Bachelor,Disabled,F,Suburban,Married,Personal,Offer3,Agent,SUV,Small,1
7782,Arizona,No,Extended,Master,Employed,M,Rural,Single,Personal,Offer2,Agent,SUV,Medsize,2
7783,Oregon,No,Basic,College,Unemployed,M,Rural,Married,Personal,Offer1,Agent,Two-Door Car,Medsize,3
7784,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate,Offer1,Call Center,Four-Door Car,Medsize,2
7785,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer3,Agent,Four-Door Car,Large,2
7786,California,No,Premium,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Agent,Two-Door Car,Medsize,3
7787,Oregon,Yes,Basic,College,Employed,M,Urban,Married,Personal,Offer2,Agent,Sports Car,Medsize,3
7788,Arizona,No,Basic,College,Employed,M,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Large,2
7789,Nevada,No,Basic,Bachelor,Employed,F,Rural,Divorced,Personal,Offer2,Call Center,Four-Door Car,Medsize,3
7790,Washington,Yes,Extended,High School or Below,Employed,M,Suburban,Married,Corporate,Offer2,Agent,Two-Door Car,Medsize,3
7791,California,No,Basic,College,Employed,F,Urban,Married,Personal,Offer3,Web,Four-Door Car,Large,3
7792,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Corporate,Offer3,Agent,Two-Door Car,Small,3
7793,Oregon,No,Premium,Bachelor,Employed,M,Urban,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,3
7794,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer3,Agent,Four-Door Car,Large,3
7795,Oregon,No,Extended,College,Employed,M,Urban,Divorced,Personal,Offer1,Branch,SUV,Small,1
7796,Arizona,No,Basic,College,Employed,F,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,3
7797,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,3
7798,Oregon,No,Basic,Doctor,Employed,F,Suburban,Married,Personal,Offer3,Branch,SUV,Medsize,2
